cd_os,ds_grupo,vl_quant,vl_preco_unitario
27821496,SUPRIMENTOS MAQUINAS,1.0000,132.9200000
30999612,SUPRIMENTOS MAQUINAS,1.0000,166.1800000
33123015,SUPRIMENTOS MAQUINAS,2.0000,85.9700000
33772794,SUPRIMENTOS MAQUINAS,1.0000,86.3700000
35150466,SUPRIMENTOS MAQUINAS,1.0000,194.0200000
31900202,SUPRIMENTOS MAQUINAS,2.0000,97.5500000
27716344,SUPRIMENTOS MAQUINAS,1.0000,133.0400000
31312193,SUPRIMENTOS MAQUINAS,1.0000,45.3600000
30308275,SUPRIMENTOS MAQUINAS,1.0000,97.1700000
32370012,SUPRIMENTOS MAQUINAS,1.0000,97.2800000
31227975,SUPRIMENTOS MAQUINAS,1.0000,97.6600000
33525127,SUPRIMENTOS MAQUINAS,6.0000,152.9900000
27542114,SUPRIMENTOS MAQUINAS,1.0000,89.1400000
29072064,SUPRIMENTOS MAQUINAS,2.0000,200.8500000
29185766,PEÇAS MAQUINAS,1.0000,396.9600000
33391583,SUPRIMENTOS MAQUINAS,1.0000,632.8700000
27712017,SUPRIMENTOS MAQUINAS,2.0000,97.3200000
32853990,SUPRIMENTOS MAQUINAS,1.0000,97.1600000
35149166,SUPRIMENTOS MAQUINAS,1.0000,193.7000000
28225256,SUPRIMENTOS MAQUINAS,1.0000,692.7500000
33205261,SUPRIMENTOS MAQUINAS,1.0000,180.2500000
34049658,SUPRIMENTOS MAQUINAS,1.0000,86.0100000
35363261,SUPRIMENTOS MAQUINAS,1.0000,95.8300000
26704234,SUPRIMENTOS MAQUINAS,1.0000,97.2600000
31392564,SUPRIMENTOS MAQUINAS,1.0000,85.9200000
28979748,SUPRIMENTOS MAQUINAS,1.0000,201.5100000
31124035,SUPRIMENTOS MAQUINAS,1.0000,97.5500000
34124277,SUPRIMENTOS MAQUINAS,1.0000,86.1100000
32152758,SUPRIMENTOS MAQUINAS,3.0000,86.0200000
34893388,SUPRIMENTOS MAQUINAS,2.0000,86.2900000
28936387,SUPRIMENTOS MAQUINAS,1.0000,51.1300000
31228013,SUPRIMENTOS MAQUINAS,1.0000,97.3200000
35138704,SUPRIMENTOS MAQUINAS,1.0000,193.6400000
28344394,IMOBILIZADOS MAQUINAS,1.0000,331.0000000
34205398,SUPRIMENTOS MAQUINAS,6.0000,97.3700000
28414155,SUPRIMENTOS MAQUINAS,2.0000,144.7800000
33596612,SUPRIMENTOS MAQUINAS,1.0000,133.0400000
35135718,SUPRIMENTOS MAQUINAS,2.0000,86.3700000
27550690,SUPRIMENTOS MAQUINAS,1.0000,47.1400000
33204621,SUPRIMENTOS MAQUINAS,1.0000,97.5700000
33389341,SUPRIMENTOS MAQUINAS,1.0000,133.0400000
33477650,SUPRIMENTOS MAQUINAS,1.0000,86.3700000
33316182,SUPRIMENTOS MAQUINAS,1.0000,97.1800000
27712444,SUPRIMENTOS MAQUINAS,1.0000,86.3600000
29496906,SUPRIMENTOS MAQUINAS,1.0000,188.2800000
35378977,PEÇAS MAQUINAS,1.0000,624.8200000
29130053,SUPRIMENTOS MAQUINAS,1.0000,133.4900000
27142568,SUPRIMENTOS MAQUINAS,1.0000,86.3400000
28815918,SUPRIMENTOS MAQUINAS,1.0000,231.1600000
35302153,SUPRIMENTOS MAQUINAS,2.0000,329.5900000
29212905,SUPRIMENTOS MAQUINAS,1.0000,196.5200000
28748436,SUPRIMENTOS MAQUINAS,2.0000,231.2600000
35135306,SUPRIMENTOS MAQUINAS,2.0000,231.2700000
34125564,SUPRIMENTOS MAQUINAS,6.0000,328.3700000
34206994,SUPRIMENTOS MAQUINAS,2.0000,328.5400000
30350477,PEÇAS MAQUINAS,3.0000,7.9600000
35136867,SUPRIMENTOS MAQUINAS,1.0000,232.1000000
31229385,SUPRIMENTOS MAQUINAS,2.0000,431.5300000
33523761,SUPRIMENTOS MAQUINAS,1.0000,231.8200000
32670623,SUPRIMENTOS MAQUINAS,1.0000,329.3100000
35135592,SUPRIMENTOS MAQUINAS,2.0000,328.3800000
30204709,SUPRIMENTOS MAQUINAS,1.0000,364.8700000
28391594,SUPRIMENTOS MAQUINAS,1.0000,172.8000000
26706165,SUPRIMENTOS MAQUINAS,2.0000,282.5200000
28329177,SUPRIMENTOS MAQUINAS,1.0000,281.6000000
31642025,SUPRIMENTOS MAQUINAS,1.0000,398.5500000
33384992,SUPRIMENTOS MAQUINAS,2.0000,232.3100000
29999664,SUPRIMENTOS MAQUINAS,1.0000,374.9800000
32369798,SUPRIMENTOS MAQUINAS,5.0000,328.2800000
28096481,SUPRIMENTOS MAQUINAS,2.0000,594.0200000
29297296,SUPRIMENTOS MAQUINAS,1.0000,593.9400000
35061460,PEÇAS MAQUINAS,3.0000,7.9300000
31406795,SUPRIMENTOS MAQUINAS,1.0000,402.0700000
32371563,SUPRIMENTOS MAQUINAS,1.0000,231.3200000
29116011,SUPRIMENTOS MAQUINAS,1.0000,352.4300000
27933368,PEÇAS MAQUINAS,3.0000,7.9200000
28958245,PEÇAS MAQUINAS,3.0000,7.9500000
34470185,IMOBILIZADOS MAQUINAS,1.0000,2204.4100000
34469598,IMOBILIZADOS MAQUINAS,1.0000,1256.2100000
32159287,SUPRIMENTOS MAQUINAS,1.0000,401.9100000
31123963,SUPRIMENTOS MAQUINAS,1.0000,401.6900000
31525349,SUPRIMENTOS MAQUINAS,1.0000,429.5000000
30432990,SUPRIMENTOS MAQUINAS,1.0000,365.0900000
35032336,SUPRIMENTOS MAQUINAS,1.0000,232.0700000
28629170,SUPRIMENTOS MAQUINAS,1.0000,329.4700000
28021749,SUPRIMENTOS MAQUINAS,1.0000,365.5700000
27485199,SUPRIMENTOS MAQUINAS,5.0000,281.7100000
27712098,SUPRIMENTOS MAQUINAS,1.0000,327.8100000
29108491,SUPRIMENTOS MAQUINAS,1.0000,329.3300000
28291610,SUPRIMENTOS MAQUINAS,1.0000,281.6200000
31234120,PEÇAS MAQUINAS,1.0000,90.8900000
26850828,SUPRIMENTOS MAQUINAS,5.0000,328.2000000
30190780,SUPRIMENTOS MAQUINAS,1.0000,185.2800000
28022456,SUPRIMENTOS MAQUINAS,2.0000,365.5800000
28580877,PEÇAS MAQUINAS,1.0000,35.3000000
32325948,SUPRIMENTOS MAQUINAS,1.0000,400.6100000
29312161,SUPRIMENTOS MAQUINAS,1.0000,1074.0700000
29311894,SUPRIMENTOS MAQUINAS,5.0000,282.7900000
32433069,SUPRIMENTOS MAQUINAS,1.0000,231.2600000
29393776,SUPRIMENTOS MAQUINAS,1.0000,417.9000000
32389945,SUPRIMENTOS MAQUINAS,2.0000,231.3200000
28899219,SUPRIMENTOS MAQUINAS,2.0000,373.0200000
28589775,SUPRIMENTOS MAQUINAS,1.0000,327.9200000
27446910,SUPRIMENTOS MAQUINAS,1.0000,365.0900000
30724112,PEÇAS MAQUINAS,1.0000,38.8600000
30246898,SUPRIMENTOS MAQUINAS,1.0000,636.2100000
34819039,SUPRIMENTOS MAQUINAS,2.0000,352.2100000
29190570,SUPRIMENTOS MAQUINAS,1.0000,454.9200000
26740705,IMOBILIZADOS MAQUINAS,1.0000,13.0400000
34465607,IMOBILIZADOS MAQUINAS,1.0000,5590.6300000
32853324,SUPRIMENTOS MAQUINAS,12.0000,281.4900000
31617354,PEÇAS MAQUINAS,1.0000,7.9300000
33523679,SUPRIMENTOS MAQUINAS,1.0000,231.9200000
30144691,SUPRIMENTOS MAQUINAS,5.0000,353.4900000
35135218,SUPRIMENTOS MAQUINAS,2.0000,328.2400000
30208012,SUPRIMENTOS MAQUINAS,1.0000,952.3800000
28376723,SUPRIMENTOS MAQUINAS,1.0000,596.1000000
27661064,SUPRIMENTOS MAQUINAS,1.0000,281.9500000
31569384,PEÇAS MAQUINAS,1.0000,31.4300000
33704462,SUPRIMENTOS MAQUINAS,1.0000,183.7100000
26850737,SUPRIMENTOS MAQUINAS,1.0000,374.6500000
33031965,SUPRIMENTOS MAQUINAS,1.0000,122.1800000
35135608,SUPRIMENTOS MAQUINAS,2.0000,231.3800000
28350774,SUPRIMENTOS MAQUINAS,1.0000,328.0000000
31059922,SUPRIMENTOS MAQUINAS,1.0000,463.9400000
30291087,SUPRIMENTOS MAQUINAS,1.0000,281.4200000
29988184,SUPRIMENTOS MAQUINAS,1.0000,246.2000000
29543079,ACESSORIOS MAQUINAS,1.0000,463.9700000
28389563,ACESSORIOS MAQUINAS,1.0000,464.3400000
34959812,SUPRIMENTOS MAQUINAS,2.0000,1171.3000000
33317074,SUPRIMENTOS MAQUINAS,1.0000,454.8000000
30572390,SUPRIMENTOS MAQUINAS,1.0000,131.5800000
35150460,SUPRIMENTOS MAQUINAS,1.0000,131.8100000
33319334,SUPRIMENTOS MAQUINAS,1.0000,132.1400000
28474851,SUPRIMENTOS MAQUINAS,1.0000,140.5200000
33998284,IMOBILIZADOS MAQUINAS,1.0000,989.4100000
28817604,SUPRIMENTOS MAQUINAS,1.0000,131.6500000
29643085,SUPRIMENTOS MAQUINAS,1.0000,131.8700000
32923861,SUPRIMENTOS MAQUINAS,3.0000,132.3600000
28630658,SUPRIMENTOS MAQUINAS,1.0000,132.2500000
28628667,SUPRIMENTOS MAQUINAS,1.0000,132.3700000
28978426,SUPRIMENTOS MAQUINAS,1.0000,131.6700000
34466232,IMOBILIZADOS MAQUINAS,1.0000,1890.8900000
34466637,IMOBILIZADOS MAQUINAS,1.0000,4357.2500000
34469881,IMOBILIZADOS MAQUINAS,1.0000,4353.5800000
28632404,SUPRIMENTOS MAQUINAS,1.0000,64.1800000
28837204,SUPRIMENTOS MAQUINAS,1.0000,150.6700000
28315198,SUPRIMENTOS MAQUINAS,1.0000,131.8500000
30158629,SUPRIMENTOS MAQUINAS,1.0000,131.7500000
28661110,SUPRIMENTOS MAQUINAS,1.0000,131.8800000
33386631,SUPRIMENTOS MAQUINAS,1.0000,132.2500000
26921829,PEÇAS MAQUINAS,1.0000,86.5400000
35135196,PEÇAS MAQUINAS,3.0000,1663.9500000
27723697,SUPRIMENTOS MAQUINAS,1.0000,817.9300000
28273537,SUPRIMENTOS MAQUINAS,1.0000,131.8400000
28783523,SUPRIMENTOS MAQUINAS,1.0000,131.7800000
35305482,SUPRIMENTOS MAQUINAS,2.0000,146.3600000
31533874,SUPRIMENTOS MAQUINAS,1.0000,132.0700000
34960148,SUPRIMENTOS MAQUINAS,2.0000,126.8000000
35047672,PEÇAS MAQUINAS,1.0000,50.1100000
28545966,PEÇAS MAQUINAS,1.0000,50.2200000
29692455,PEÇAS MAQUINAS,1.0000,50.0400000
34347490,PEÇAS MAQUINAS,1.0000,50.0900000
28665022,PEÇAS MAQUINAS,1.0000,50.1000000
34930104,PEÇAS MAQUINAS,1.0000,50.1000000
32876020,PEÇAS MAQUINAS,7.0000,560.6800000
28232315,PEÇAS MAQUINAS,1.0000,50.0900000
32932813,PEÇAS MAQUINAS,1.0000,50.2200000
34108580,BENS DIVERSOS,50.0000,6.6100000
26927425,PEÇAS MAQUINAS,1.0000,481.8000000
29342650,PEÇAS MAQUINAS,1.0000,50.0500000
28100353,PEÇAS MAQUINAS,1.0000,50.2400000
30716507,PEÇAS MAQUINAS,1.0000,58.6500000
28229018,PEÇAS MAQUINAS,1.0000,50.1000000
27918239,PEÇAS MAQUINAS,1.0000,50.1200000
35267522,PEÇAS MAQUINAS,1.0000,50.0400000
32075929,PEÇAS MAQUINAS,1.0000,50.0300000
31876511,PEÇAS MAQUINAS,1.0000,50.1100000
34341191,PEÇAS MAQUINAS,1.0000,714.7700000
29727806,PEÇAS MAQUINAS,1.0000,1006.6200000
28883507,PEÇAS MAQUINAS,1.0000,621.4400000
34139320,PEÇAS MAQUINAS,1.0000,1007.2500000
30464230,PEÇAS MAQUINAS,1.0000,265.7800000
35115424,SUPRIMENTOS MAQUINAS,3.0000,305.4900000
31498897,IMOBILIZADOS MAQUINAS,1.0000,4357.8700000
28670037,PEÇAS MAQUINAS,1.0000,20.3600000
28411128,IMOBILIZADOS MAQUINAS,1.0000,1980.8700000
34468841,IMOBILIZADOS MAQUINAS,1.0000,4348.4400000
28103339,PEÇAS MAQUINAS,1.0000,206.7200000
30291216,PEÇAS MAQUINAS,1.0000,170.2800000
33702757,SUPRIMENTOS MAQUINAS,1.0000,89.6100000
26846315,SUPRIMENTOS MAQUINAS,1.0000,86.0700000
28726595,SUPRIMENTOS MAQUINAS,1.0000,86.3500000
34893027,SUPRIMENTOS MAQUINAS,2.0000,86.3000000
31641325,SUPRIMENTOS MAQUINAS,4.0000,97.5900000
30145432,SUPRIMENTOS MAQUINAS,1.0000,97.3200000
29074811,SUPRIMENTOS MAQUINAS,1.0000,200.6200000
27712428,SUPRIMENTOS MAQUINAS,1.0000,86.0900000
34048772,SUPRIMENTOS MAQUINAS,1.0000,86.3300000
28627832,SUPRIMENTOS MAQUINAS,1.0000,125.5600000
35135928,SUPRIMENTOS MAQUINAS,1.0000,194.0900000
35134584,SUPRIMENTOS MAQUINAS,1.0000,193.3700000
33387994,SUPRIMENTOS MAQUINAS,1.0000,60.5000000
32416427,SUPRIMENTOS MAQUINAS,3.0000,86.1400000
28109076,SUPRIMENTOS MAQUINAS,1.0000,97.1600000
27716702,SUPRIMENTOS MAQUINAS,1.0000,97.3200000
28507674,SUPRIMENTOS MAQUINAS,1.0000,97.1600000
33523902,SUPRIMENTOS MAQUINAS,1.0000,97.1100000
28820069,PEÇAS MAQUINAS,1.0000,91.0700000
32308424,PEÇAS MAQUINAS,3.0000,7.9200000
34712182,SUPRIMENTOS MAQUINAS,2.0000,232.1900000
35139935,SUPRIMENTOS MAQUINAS,7.0000,329.3500000
26710501,SUPRIMENTOS MAQUINAS,2.0000,282.3900000
33805689,PEÇAS MAQUINAS,1.0000,7.9200000
34680506,PEÇAS MAQUINAS,3.0000,7.9600000
33196071,SUPRIMENTOS MAQUINAS,1.0000,232.1200000
32517407,SUPRIMENTOS MAQUINAS,3.0000,594.6200000
32040730,PEÇAS MAQUINAS,1.0000,31.3900000
28167285,SUPRIMENTOS MAQUINAS,1.0000,373.1400000
34355133,SUPRIMENTOS MAQUINAS,1.0000,231.9700000
31638461,SUPRIMENTOS MAQUINAS,1.0000,461.3600000
31386011,SUPRIMENTOS MAQUINAS,1.0000,463.5000000
32420221,SUPRIMENTOS MAQUINAS,1.0000,328.0600000
34205191,SUPRIMENTOS MAQUINAS,1.0000,328.0400000
28389622,SUPRIMENTOS MAQUINAS,1.0000,196.4100000
30143614,SUPRIMENTOS MAQUINAS,6.0000,501.7600000
34469152,IMOBILIZADOS MAQUINAS,1.0000,5598.3300000
32524431,SUPRIMENTOS MAQUINAS,1.0000,401.8100000
28995821,SUPRIMENTOS MAQUINAS,1.0000,231.4100000
35135146,SUPRIMENTOS MAQUINAS,6.0000,328.1400000
28414573,SUPRIMENTOS MAQUINAS,1.0000,365.3900000
32603644,SUPRIMENTOS MAQUINAS,2.0000,281.5800000
35192432,PEÇAS MAQUINAS,3.0000,7.9600000
33296956,PEÇAS MAQUINAS,1.0000,7.9700000
34698893,SUPRIMENTOS MAQUINAS,1.0000,231.1900000
31313163,SUPRIMENTOS MAQUINAS,2.0000,349.8500000
28951525,SUPRIMENTOS MAQUINAS,1.0000,366.2700000
34468421,IMOBILIZADOS MAQUINAS,1.0000,3765.9400000
34124066,SUPRIMENTOS MAQUINAS,1.0000,231.4200000
32428293,SUPRIMENTOS MAQUINAS,1.0000,400.6100000
35135234,SUPRIMENTOS MAQUINAS,1.0000,231.2800000
33523303,SUPRIMENTOS MAQUINAS,2.0000,329.3000000
28142834,SUPRIMENTOS MAQUINAS,1.0000,593.7900000
32164355,PEÇAS MAQUINAS,1.0000,7.9300000
35005232,PEÇAS MAQUINAS,3.0000,8.4700000
28936375,IMOBILIZADOS MAQUINAS,1.0000,659.8900000
34205191,SUPRIMENTOS MAQUINAS,1.0000,231.1800000
32042510,SUPRIMENTOS MAQUINAS,1.0000,400.6400000
34167251,SUPRIMENTOS MAQUINAS,1.0000,231.2600000
28865389,SUPRIMENTOS MAQUINAS,3.0000,349.7800000
33730577,PEÇAS MAQUINAS,1.0000,7.9200000
33122742,SUPRIMENTOS MAQUINAS,1.0000,232.1400000
28443216,SUPRIMENTOS MAQUINAS,1.0000,373.4000000
34819294,SUPRIMENTOS MAQUINAS,2.0000,231.2300000
28627926,SUPRIMENTOS MAQUINAS,4.0000,328.2000000
31794101,PEÇAS MAQUINAS,3.0000,7.9200000
34293636,PEÇAS MAQUINAS,2.0000,7.9400000
35371095,PEÇAS MAQUINAS,3.0000,13.4100000
31637550,SUPRIMENTOS MAQUINAS,1.0000,112.3200000
28389566,SUPRIMENTOS MAQUINAS,1.0000,197.3000000
31391189,SUPRIMENTOS MAQUINAS,1.0000,463.1700000
28822126,SUPRIMENTOS MAQUINAS,2.0000,365.2500000
34465538,IMOBILIZADOS MAQUINAS,1.0000,5589.7500000
34470735,IMOBILIZADOS MAQUINAS,1.0000,2195.9300000
27294695,SUPRIMENTOS MAQUINAS,1.0000,272.0000000
28049114,SUPRIMENTOS MAQUINAS,1.0000,299.4400000
31641406,SUPRIMENTOS MAQUINAS,1.0000,374.6100000
27054384,SUPRIMENTOS MAQUINAS,1.0000,365.3400000
28030749,SUPRIMENTOS MAQUINAS,1.0000,281.6000000
34633139,PEÇAS MAQUINAS,1.0000,91.1300000
34125027,SUPRIMENTOS MAQUINAS,1.0000,112.2300000
31900475,SUPRIMENTOS MAQUINAS,1.0000,400.0200000
30150318,SUPRIMENTOS MAQUINAS,1.0000,197.0900000
32955873,PEÇAS MAQUINAS,1.0000,7.9600000
34464923,IMOBILIZADOS MAQUINAS,1.0000,1805.9000000
31900400,SUPRIMENTOS MAQUINAS,1.0000,222.3800000
28452966,PEÇAS MAQUINAS,3.0000,7.9200000
34465042,IMOBILIZADOS MAQUINAS,1.0000,2204.5300000
34468160,IMOBILIZADOS MAQUINAS,1.0000,1255.1500000
31228908,SUPRIMENTOS MAQUINAS,3.0000,373.3000000
28587825,SUPRIMENTOS MAQUINAS,2.0000,231.1600000
33387545,SUPRIMENTOS MAQUINAS,1.0000,231.4200000
33387570,SUPRIMENTOS MAQUINAS,2.0000,231.3200000
30831145,SUPRIMENTOS MAQUINAS,1.0000,429.8000000
33384894,SUPRIMENTOS MAQUINAS,8.0000,328.3300000
28822139,SUPRIMENTOS MAQUINAS,1.0000,594.2400000
32566680,SUPRIMENTOS MAQUINAS,2.0000,366.7800000
31537771,SUPRIMENTOS MAQUINAS,2.0000,431.5400000
33387749,SUPRIMENTOS MAQUINAS,1.0000,329.2000000
31578512,SUPRIMENTOS MAQUINAS,1.0000,366.8600000
27522122,PEÇAS MAQUINAS,3.0000,7.9200000
34470678,IMOBILIZADOS MAQUINAS,1.0000,5587.6700000
29739612,SUPRIMENTOS MAQUINAS,1.0000,373.2700000
34205480,SUPRIMENTOS MAQUINAS,1.0000,232.0800000
34820082,SUPRIMENTOS MAQUINAS,1.0000,231.2200000
30144641,SUPRIMENTOS MAQUINAS,2.0000,352.3500000
32599000,SUPRIMENTOS MAQUINAS,2.0000,329.4700000
31751696,SUPRIMENTOS MAQUINAS,1.0000,281.4300000
26850511,SUPRIMENTOS MAQUINAS,1.0000,374.7900000
30834389,SUPRIMENTOS MAQUINAS,1.0000,373.1100000
33316731,SUPRIMENTOS MAQUINAS,1.0000,232.0700000
28021184,SUPRIMENTOS MAQUINAS,1.0000,594.6500000
27528854,SUPRIMENTOS MAQUINAS,1.0000,390.1000000
34232694,PEÇAS MAQUINAS,1.0000,2.5500000
30151329,SUPRIMENTOS MAQUINAS,6.0000,374.9800000
32153792,SUPRIMENTOS MAQUINAS,2.0000,399.9200000
29399192,SUPRIMENTOS MAQUINAS,3.0000,498.8200000
33122438,SUPRIMENTOS MAQUINAS,1.0000,328.5400000
28857021,PEÇAS MAQUINAS,1.0000,97.4000000
32859098,PEÇAS MAQUINAS,1.0000,7.9300000
28171022,IMOBILIZADOS MAQUINAS,1.0000,2943.0600000
33197622,SUPRIMENTOS MAQUINAS,1.0000,232.1900000
33432440,SUPRIMENTOS MAQUINAS,1.0000,232.1200000
35116918,SUPRIMENTOS MAQUINAS,1.0000,328.0300000
27720171,SUPRIMENTOS MAQUINAS,1.0000,365.0200000
26710708,SUPRIMENTOS MAQUINAS,3.0000,281.4500000
31495016,PEÇAS MAQUINAS,3.0000,7.9300000
30292089,PEÇAS MAQUINAS,3.0000,7.9300000
28741406,SUPRIMENTOS MAQUINAS,1.0000,231.8200000
28978115,SUPRIMENTOS MAQUINAS,1.0000,243.9300000
28213607,SUPRIMENTOS MAQUINAS,1.0000,282.5900000
28079670,IMOBILIZADOS MAQUINAS,1.0000,3649.4600000
29066597,SUPRIMENTOS MAQUINAS,1.0000,196.1400000
31600297,SUPRIMENTOS MAQUINAS,1.0000,401.9300000
28814056,SUPRIMENTOS MAQUINAS,1.0000,348.6200000
29420980,SUPRIMENTOS MAQUINAS,2.0000,501.7200000
31577752,SUPRIMENTOS MAQUINAS,1.0000,1074.2700000
29769395,PEÇAS MAQUINAS,1.0000,20.4100000
32153493,SUPRIMENTOS MAQUINAS,2.0000,984.9700000
28080050,SUPRIMENTOS MAQUINAS,1.0000,366.3800000
31141644,PEÇAS MAQUINAS,3.0000,14.1000000
34934569,SUPRIMENTOS MAQUINAS,1.0000,230.9900000
33121945,SUPRIMENTOS MAQUINAS,1.0000,231.2100000
34047497,SUPRIMENTOS MAQUINAS,1.0000,231.2000000
29764399,PEÇAS MAQUINAS,1.0000,20.4600000
29682200,PEÇAS MAQUINAS,1.0000,7.9200000
35150520,SUPRIMENTOS MAQUINAS,1.0000,441.9800000
32168236,SUPRIMENTOS MAQUINAS,1.0000,301.6400000
29071951,SUPRIMENTOS MAQUINAS,2.0000,231.4200000
30145564,SUPRIMENTOS MAQUINAS,2.0000,232.1000000
34126471,SUPRIMENTOS MAQUINAS,6.0000,328.1400000
34464919,IMOBILIZADOS MAQUINAS,1.0000,1805.9000000
34470286,IMOBILIZADOS MAQUINAS,1.0000,1259.9000000
29356680,SUPRIMENTOS MAQUINAS,1.0000,464.7700000
29219418,SUPRIMENTOS MAQUINAS,1.0000,231.2300000
35135021,SUPRIMENTOS MAQUINAS,2.0000,231.3800000
28627848,SUPRIMENTOS MAQUINAS,2.0000,328.3300000
30053417,SUPRIMENTOS MAQUINAS,1.0000,501.2100000
29994304,SUPRIMENTOS MAQUINAS,1.0000,499.6400000
29089214,SUPRIMENTOS MAQUINAS,8.0000,328.3300000
34698583,SUPRIMENTOS MAQUINAS,1.0000,353.5400000
28925165,SUPRIMENTOS MAQUINAS,1.0000,365.7000000
34888870,SUPRIMENTOS MAQUINAS,1.0000,231.4500000
30753289,SUPRIMENTOS MAQUINAS,1.0000,353.6500000
26710708,SUPRIMENTOS MAQUINAS,1.0000,593.9100000
26709305,SUPRIMENTOS MAQUINAS,1.0000,596.3200000
29304782,SUPRIMENTOS MAQUINAS,1.0000,1056.9900000
28910027,SUPRIMENTOS MAQUINAS,1.0000,366.9300000
28413882,SUPRIMENTOS MAQUINAS,1.0000,281.4200000
31272990,PEÇAS MAQUINAS,1.0000,38.9000000
27625108,PEÇAS MAQUINAS,1.0000,7.9500000
28590535,SUPRIMENTOS MAQUINAS,1.0000,659.1900000
35381536,SUPRIMENTOS MAQUINAS,1.0000,236.7200000
33058567,SUPRIMENTOS MAQUINAS,1.0000,117.6500000
27095399,SUPRIMENTOS MAQUINAS,1.0000,274.6600000
28711259,SUPRIMENTOS MAQUINAS,1.0000,222.7300000
35192432,PEÇAS MAQUINAS,1.0000,502.7000000
28628297,SUPRIMENTOS MAQUINAS,1.0000,132.9600000
34124101,SUPRIMENTOS MAQUINAS,1.0000,86.3700000
35378468,SUPRIMENTOS MAQUINAS,5.0000,169.9900000
32370561,SUPRIMENTOS MAQUINAS,1.0000,86.1100000
27712004,SUPRIMENTOS MAQUINAS,1.0000,97.2800000
29081829,SUPRIMENTOS MAQUINAS,2.0000,200.6200000
31127621,SUPRIMENTOS MAQUINAS,1.0000,97.1600000
34205524,SUPRIMENTOS MAQUINAS,1.0000,97.6000000
28187786,PEÇAS MAQUINAS,1.0000,418.9800000
28725310,SUPRIMENTOS MAQUINAS,1.0000,1323.1000000
28724381,SUPRIMENTOS MAQUINAS,1.0000,132.8600000
28590344,SUPRIMENTOS MAQUINAS,1.0000,208.2000000
32370850,SUPRIMENTOS MAQUINAS,1.0000,86.1000000
30309550,SUPRIMENTOS MAQUINAS,1.0000,590.4900000
34272029,SUPRIMENTOS MAQUINAS,1.0000,89.4200000
35379583,SUPRIMENTOS MAQUINAS,3.0000,95.5400000
31612242,SUPRIMENTOS MAQUINAS,2.0000,97.2700000
34125005,SUPRIMENTOS MAQUINAS,1.0000,97.6400000
28516742,SUPRIMENTOS MAQUINAS,1.0000,97.5300000
35138512,SUPRIMENTOS MAQUINAS,1.0000,194.0900000
31228305,SUPRIMENTOS MAQUINAS,1.0000,175.2100000
35212918,SUPRIMENTOS MAQUINAS,1.0000,193.2000000
30145802,SUPRIMENTOS MAQUINAS,1.0000,175.2100000
28836677,SUPRIMENTOS MAQUINAS,1.0000,175.0100000
28899361,SUPRIMENTOS MAQUINAS,2.0000,85.9400000
35138327,SUPRIMENTOS MAQUINAS,6.0000,86.1900000
29808918,SUPRIMENTOS MAQUINAS,2.0000,97.6000000
28187205,SUPRIMENTOS MAQUINAS,2.0000,97.1600000
30831092,SUPRIMENTOS MAQUINAS,1.0000,97.1500000
35212365,SUPRIMENTOS MAQUINAS,1.0000,412.9800000
27116657,SUPRIMENTOS MAQUINAS,1.0000,192.9400000
28629377,SUPRIMENTOS MAQUINAS,1.0000,125.7600000
34963950,SUPRIMENTOS MAQUINAS,1.0000,286.9900000
35364266,SUPRIMENTOS MAQUINAS,1.0000,694.2700000
29086649,SUPRIMENTOS MAQUINAS,1.0000,138.9500000
27095412,SUPRIMENTOS MAQUINAS,1.0000,111.1900000
27712023,SUPRIMENTOS MAQUINAS,1.0000,97.3000000
27712327,SUPRIMENTOS MAQUINAS,1.0000,97.1400000
29805147,SUPRIMENTOS MAQUINAS,1.0000,97.1100000
28351631,PEÇAS MAQUINAS,1.0000,418.6400000
31228829,SUPRIMENTOS MAQUINAS,1.0000,144.6100000
32669841,SUPRIMENTOS MAQUINAS,1.0000,132.7900000
29071907,SUPRIMENTOS MAQUINAS,1.0000,209.2500000
29077917,SUPRIMENTOS MAQUINAS,1.0000,591.0000000
35382613,SUPRIMENTOS MAQUINAS,2.0000,95.5500000
28661135,SUPRIMENTOS MAQUINAS,1.0000,125.9000000
32329245,SUPRIMENTOS MAQUINAS,1.0000,240.1800000
27727440,SUPRIMENTOS MAQUINAS,1.0000,175.2100000
30145115,SUPRIMENTOS MAQUINAS,1.0000,97.1700000
28202921,SUPRIMENTOS MAQUINAS,1.0000,305.0100000
27742754,SUPRIMENTOS MAQUINAS,1.0000,85.9300000
32569166,SUPRIMENTOS MAQUINAS,1.0000,86.1900000
30277014,SUPRIMENTOS MAQUINAS,1.0000,97.5200000
28490608,SUPRIMENTOS MAQUINAS,1.0000,725.0200000
28630529,SUPRIMENTOS MAQUINAS,6.0000,125.5800000
28726130,SUPRIMENTOS MAQUINAS,1.0000,91.8600000
28627424,SUPRIMENTOS MAQUINAS,2.0000,125.5700000
31227291,SUPRIMENTOS MAQUINAS,1.0000,97.2600000
33386078,SUPRIMENTOS MAQUINAS,1.0000,97.2600000
35139972,SUPRIMENTOS MAQUINAS,1.0000,193.6300000
28188593,PEÇAS MAQUINAS,1.0000,419.0100000
29071907,SUPRIMENTOS MAQUINAS,1.0000,175.2100000
27712208,SUPRIMENTOS MAQUINAS,1.0000,97.3400000
28979449,SUPRIMENTOS MAQUINAS,1.0000,201.4100000
